
##### Table #####,AbilityDrop
groupId,abilityId,type,weight
51,skill_set_not_acquired,h0021s5_figure,h0021s5,h0021_ag,21,h0021s5_SD,Normal,h0021s5_UIOffset,5,5,8,O1,O2,O4,h0021s5,true,true,false,true,false,Default
52,skill_set_not_acquired,h0022s3_figure,h0022s3,h0022_ag,22,h0022s3_SD,Normal,h0022s3_UIOffset,2,2,10,O1,O2,O4,h0022s2,false,false,false,false,false,Default
53,skill_set_not_acquired,h0022s3_figure,h0022s3,h0022_ag,22,h0022s3_SD,Normal,h0022s3_UIOffset,3,3,10,O1,O2,O4,h0022s3,true,true,true,false,false,Default
54,skill_set_not_acquired,h0022s4_figure,h0022s4,h0022_ag,22,h0022s4_SD,Normal,h0022s4_UIOffset,4,4,10,O1,O2,O4,h0022s4,true,true,false,true,false,Default
55,skill_set_not_acquired,h0022s5_figure,h0022s5,h0022_ag,22,h0022s5_SD,Normal,h0022s5_UIOffset,5,5,10,O1,O2,O4,h0022s5,true,true,false,false,true,Default
56,skill_set_not_acquired,h0023s3_figure,h0023s3,h0023_ag,23,h0023s3_SD,Normal,h0023s3_UIOffset,3,3,8,O1,O2,O4,h0023s3,false,false,false,false,false,Default
57,skill_set_not_acquired,h0023s4_figure,h0023s4,h0023_ag,23,h0023s4_SD,Normal,h0023s4_UIOffset,4,4,8,O1,O2,O4,h0023s4,true,true,false,true,false,Default
58,skill_set_not_acquired,h0023s5_figure,h0023s5,h0023_ag,23,h0023s5_SD,Normal,h0023s5_UIOffset,5,5,8,O1,O2,O4,h0023s5,true,true,true,false,false,Default
59,skill_set_not_acquired,h0024s3_figure,h0024s3,h0024_ag,24,h0024s3_SD,Normal,h0024s3_UIOffset,3,3,10,O1,O2,O4,h0024s3,false,false,false,false,false,Default
60,skill_set_not_acquired,h0024s4_figure,h0024s4,h0024_ag,24,h0024s4_SD,Normal,h0024s4_UIOffset,4,4,10,O1,O2,O4,h0024s4,true,true,false,true,true,Default
61,skill_set_not_acquired,h0024s5_figure,h0024s5,h0024_ag,24,h0024s5_SD,Normal,h0024s5_UIOffset,5,5,10,O1,O2,O4,h0024s5,true,true,false,true,false,Default
62,skill_set_not_acquired,h0025s3_figure,h0025s3,h0025_ag,25,h0025s3_SD,Normal,h0025s3_UIOffset,3,3,8,O1,O2,O4,h0025s3,false,false,false,false,false,Default
63,skill_set_not_acquired,h0025s4_figure,h0025s4,h0025_ag,25,h0025s4_SD,Normal,h0025s4_UIOffset,4,4,8,O1,O2,O4,h0025s4,true,true,true,false,false,Default
64,skill_set_not_acquired,h0025s5_figure,h0025s5,h0025_ag,25,h0025s5_SD,Normal,h0025s5_UIOffset,5,5,8,O1,O2,O4,h0025s5,true,true,false,false,true,Default
65,skill_set_not_acquired,t0026s3_figure,t0026s3,t0026_ag,26,t0026s3_SD,Normal,t0026s3_UIOffset,2,2,8,O1,O2,O4,t0026s2,false,false,false,false,false,Default
66,skill_set_not_acquired,t0026s3_figure,t0026s3,t0026_ag,26,t0026s3_SD,Normal,t0026s3_UIOffset,3,3,8,O1,O2,O4,t0026s3,false,true,true,false,false,Default
67,skill_set_not_acquired,t0026s4_figure,t0026s4,t0026_ag,26,t0026s4_SD,Normal,t0026s4_UIOffset,4,4,8,O1,O2,O4,t0026s4,true,true,false,false,true,Default
68,skill_set_not_acquired,t0026s5_figure,t0026s5,t0026_ag,26,t0026s5_SD,Normal,t0026s5_UIOffset,5,5,8,O1,O2,O4,t0026s5,false,true,false,true,false,Default
69,skill_set_not_acquired,t0027s3_figure,t0027s3,t0027_ag,27,t0027s3_SD,Normal,t0027s3_UIOffset,3,3,8,O1,O2,O4,t0027s3,false,false,false,false,false,Default
70,skill_set_not_acquired,t0027s4_figure,t0027s4,t0027_ag,27,t0027s4_SD,Normal,t0027s4_UIOffset,4,4,8,O1,O2,O4,t0027s4,true,true,true,false,false,Default
71,skill_set_not_acquired,t0027s5_figure,t0027s5,t0027_ag,27,t0027s5_SD,Normal,t0027s5_UIOffset,5,5,8,O1,O2,O4,t0027s5,true,true,true,false,false,Default
72,skill_set_not_acquired,b0028s3_figure,b0028s3,b0028_ag,28,b0028s3_SD,Normal,b0028s3_UIOffset,2,2,10,O1,O2,O4,b0028s2,false,false,false,false,false,Default
73,skill_set_not_acquired,b0028s3_figure,b0028s3,b0028_ag,28,b0028s3_SD,Normal,b0028s3_UIOffset,3,3,10,O1,O2,O4,b0028s3,true,true,true,false,true,Default
74,skill_set_not_acquired,b0028s4_figure,b0028s4,b0028_ag,28,b0028s4_SD,Normal,b0028s4_UIOffset,4,4,10,O1,O2,O4,b0028s4,true,true,false,true,false,Default
75,skill_set_not_acquired,b0028s5_figure,b0028s5,b0028_ag,28,b0028s5_SD,Normal,b0028s5_UIOffset,5,5,10,O1,O2,O4,b0028s5,true,true,false,true,false,Default
76,skill_set_not_acquired,h0029s3_figure,h0029s3,h0029_ag,29,h0029s3_SD,Normal,h0029s3_UIOffset,3,3,10,O1,O2,O4,h0029s3,false,false,false,false,false,Default
77,skill_set_not_acquired,h0029s4_figure,h0029s4,h0029_ag,29,h0029s4_SD,Normal,h0029s4_UIOffset,4,4,10,O1,O2,O4,h0029s4,false,true,false,true,false,Default
78,skill_set_not_acquired,h0029s5_figure,h0029s5,h0029_ag,29,h0029s5_SD,Normal,h0029s5_UIOffset,5,5,10,O1,O2,O4,h0029s5,true,true,false,false,true,Default
79,skill_set_not_acquired,h0030s3_figure,h0030s3,h0030_ag,30,h0030s3_SD,Normal,h0030s3_UIOffset,3,3,8,O1,O2,O4,h0030s3,false,false,false,false,false,Default
80,skill_set_not_acquired,h0030s4_figure,h0030s4,h0030_ag,30,h0030s4_SD,Normal,h0030s4_UIOffset,4,4,8,O1,O2,O4,h0030s4,true,true,true,false,false,Default
81,skill_set_not_acquired,h0030s5_figure,h0030s5,h0030_ag,30,h0030s5_SD,Normal,h0030s5_UIOffset,5,5,8,O1,O2,O4,h0030s5,true,true,true,false,false,Default
82,skill_set_not_acquired,h0031s3_figure,h0031s3,h0031_ag,31,h0031s3_SD,Normal,h0031s3_UIOffset,3,3,8,O1,O2,O4,h0031s3,false,false,false,false,false,Default
83,skill_set_not_acquired,h0031s4_figure,h0031s4,h0031_ag,31,h0031s4_SD,Normal,h0031s4_UIOffset,4,4,8,O1,O2,O4,h0031s4,true,true,true,false,false,Default
84,skill_set_not_acquired,h0031s5_figure,h0031s5,h0031_ag,31,h0031s5_SD,Normal,h0031s5_UIOffset,5,5,8,O1,O2,O4,h0031s5,true,true,false,false,true,Default
85,skill_set_not_acquired,t0032s3_figure,t0032s3,t0032_ag,32,t0032s3_SD,Normal,t0032s3_UIOffset,2,2,8,O1,O2,O4,t0032s2,false,false,false,false,false,Default
86,skill_set_not_acquired,t0032s3_figure,t0032s3,t0032_ag,32,t0032s3_SD,Normal,t0032s3_UIOffset,3,3,8,O1,O2,O4,t0032s3,true,false,false,false,true,Default
87,skill_set_not_acquired,t0032s4_figure,t0032s4,t0032_ag,32,t0032s4_SD,Normal,t0032s4_UIOffset,4,4,8,O1,O2,O4,t0032s4,true,true,false,true,false,Default
88,skill_set_not_acquired,t0032s5_figure,t0032s5,t0032_ag,32,t0032s5_SD,Normal,t0032s5_UIOffset,5,5,8,O1,O2,O4,t0032s5,true,true,true,false,false,Default
89,skill_set_not_acquired,t0033s3_figure,t0033s3,t0033_ag,33,t0033s3_SD,Normal,t0033s3_UIOffset,3,3,10,O1,O2,O4,t0033s3,false,false,false,false,false,Default
90,skill_set_not_acquired,t0033s4_figure,t0033s4,t0033_ag,33,t0033s4_SD,Normal,t0033s4_UIOffset,4,4,10,O1,O2,O4,t0033s4,true,true,false,false,true,Default
91,skill_set_not_acquired,t0033s5_figure,t0033s5,t0033_ag,33,t0033s5_SD,Normal,t0033s5_UIOffset,5,5,10,O1,O2,O4,t0033s5,true,true,false,true,false,Default
92,skill_set_not_acquired,r0034s3_figure,r0034s3,r0034_ag,34,r0034s3_SD,Normal,r0034s3_UIOffset,3,3,8,O1,O2,O4,r0034s3,false,false,false,false,false,Default
93,skill_set_not_acquired,r0034s4_figure,r0034s4,r0034_ag,34,r0034s4_SD,Normal,r0034s4_UIOffset,4,4,8,O1,O2,O4,r0034s4,true,true,false,true,false,Default
94,skill_set_not_acquired,r0034s5_figure,r0034s5,r0034_ag,34,r0034s5_SD,Normal,r0034s5_UIOffset,5,5,8,O1,O2,O4,r0034s5,true,true,false,true,false,Default
95,skill_set_not_acquired,h0035s3_figure,h0035s3,h0035_ag,35,h0035s3_SD,Normal,h0035s3_UIOffset,2,2,8,O1,O2,O4,h0035s2,false,false,false,false,false,Default
96,skill_set_not_acquired,h0035s3_figure,h0035s3,h0035_ag,35,h0035s3_SD,Normal,h0035s3_UIOffset,3,3,8,O1,O2,O4,h0035s3,false,true,true,false,false,Default
97,skill_set_not_acquired,h0035s4_figure,h0035s4,h0035_ag,35,h0035s4_SD,Normal,h0035s4_UIOffset,4,4,8,O1,O2,O4,h0035s4,true,true,false,true,false,Default
98,skill_set_not_acquired,h0035s5_figure,h0035s5,h0035_ag,35,h0035s5_SD,Normal,h0035s5_UIOffset,5,5,8,O1,O2,O4,h0035s5,true,true,false,false,true,Default
99,skill_set_not_acquired,h0036s3_figure,h0036s3,h0036_ag,36,h0036s3_SD,Normal,h0036s3_UIOffset,3,3,8,O1,O2,O4,h0036s3,false,false,false,false,false,Default
100,skill_set_not_acquired,h0036s4_figure,h0036s4,h0036_ag,36,h0036s4_SD,Normal,h0036s4_UIOffset,4,4,8,O1,O2,O4,h0036s4,true,true,false,true,false,Default
101,skill_set_not_acquired,h0036s5_figure,h0036s5,h0036_ag,36,h0036s5_SD,Normal,h0036s5_UIOffset,5,5,8,O1,O2,O4,h0036s5,true,true,false,true,false,Default
102,skill_set_not_acquired,b0037s3_figure,b0037s3,b0037_ag,37,b0037s3_SD,Normal,b0037s3_UIOffset,2,2,8,O1,O2,O4,b0037s2,false,false,false,false,false,Default
103,skill_set_not_acquired,b0037s3_figure,b0037s3,b0037_ag,37,b0037s3_SD,Normal,b0037s3_UIOffset,3,3,8,O1,O2,O4,b0037s3,false,false,true,false,false,Default
104,skill_set_not_acquired,b0037s4_figure,b0037s4,b0037_ag,37,b0037s4_SD,Normal,b0037s4_UIOffset,4,4,8,O1,O2,O4,b0037s4,true,true,false,true,false,Default
105,skill_set_not_acquired,b0037s5_figure,b0037s5,b0037_ag,37,b0037s5_SD,Normal,b0037s5_UIOffset,5,5,8,O1,O2,O4,b0037s5,true,true,false,false,true,Default
106,skill_set_not_acquired,h0138s3_figure,h0138s3,h0138_ag,38,h0138s3_SD,Normal,h0138s3_UIOffset,3,3,8,O1,O2,O4,h0138s3,false,false,false,false,false,Default
107,skill_set_not_acquired,h0138s4_figure,h0138s4,h0138_ag,38,h0138s4_SD,Normal,h0138s4_UIOffset,4,4,8,O1,O2,O4,h0138s4,true,true,false,true,false,Default
108,skill_set_not_acquired,h0138s5_figure,h0138s5,h0138_ag,38,h0138s5_SD,Normal,h0138s5_UIOffset,5,5,8,O1,O2,O4,h0138s5,true,true,false,false,true,Default
109,skill_set_not_acquired,h0137s3_figure,h0137s3,h0137_ag,137,h0137s3_SD,Normal,h0137s3_UIOffset,3,3,10,O1,O2,O4,h0137s3,false,false,false,false,false,Default
110,skill_set_not_acquired,h0137s4_figure,h0137s4,h0137_ag,137,h0137s4_SD,Normal,h0137s4_UIOffset,4,4,10,O1,O2,O4,h0137s4,true,true,false,false,true,Default
111,skill_set_not_acquired,h0137s5_figure,h0137s5,h0137_ag,137,h0137s5_SD,Normal,h0137s5_UIOffset,5,5,10,O1,O2,O4,h0137s5,true,true,false,false,true,Default
112,skill_set_not_acquired,h0135s3_figure,h0135s3,h0135_ag,135,h0135s3_SD,Normal,h0135s3_UIOffset,3,3,8,O1,O2,O4,h0135s3,false,false,false,false,false,Default
113,skill_set_not_acquired,h0135s4_figure,h0135s4,h0135_ag,135,h0135s4_SD,Normal,h0135s4_UIOffset,4,4,8,O1,O2,O4,h0135s4,true,true,false,true,false,Default
114,skill_set_not_acquired,h0135s5_figure,h0135s5,h0135_ag,135,h0135s5_SD,Normal,h0135s5_UIOffset,5,5,8,O1,O2,O4,h0135s5,true,true,true,false,false,Default
115,skill_set_not_acquired,h0047s3_figure,h0047s3,h0047_ag,47,h0047s3_SD,Normal,h0047s3_UIOffset,3,3,4,O1,O2,O4,h0047s3,false,false,false,false,false,Default
116,skill_set_not_acquired,h0047s4_figure,h0047s4,h0047_ag,47,h0047s4_SD,Normal,h0047s4_UIOffset,4,4,4,O1,O2,O4,h0047s4,true,true,false,true,true,Default
117,skill_set_not_acquired,h0047s5_figure,h0047s5,h0047_ag,47,h0047s5_SD,Normal,h0047s5_UIOffset,5,5,4,O1,O2,O4,h0047s5,true,true,false,true,true,Default
118,skill_set_not_acquired,h0134s3_figure,h0134s3,h0134_ag,134,h0134s3_SD,Normal,h0134s3_UIOffset,3,3,8,O1,O2,O4,h0134s3,false,false,false,false,false,Default
119,skill_set_not_acquired,h0134s4_figure,h0134s4,h0134_ag,134,h0134s4_SD,Normal,h0134s4_UIOffset,4,4,8,O1,O2,O4,h0134s4,true,true,true,false,false,Default
120,skill_set_not_acquired,h0134s5_figure,h0134s5,h0134_ag,134,h0134s5_SD,Normal,h0134s5_UIOffset,5,5,8,O1,O2,O4,h0134s5,true,true,true,false,false,Default
121,skill_set_not_acquired,h0133s3_figure,h0133s3,h0133_ag,144,h0133s3_SD,Normal,h0133s3_UIOffset,3,3,7,O1,O2,O4,h0133s3,false,false,false,false,false,Default
122,skill_set_not_acquired,h0133s4_figure,h0133s4,h0133_ag,144,h0133s4_SD,Normal,h0133s4_UIOffset,4,4,7,O1,O2,O4,h0133s4,true,true,true,false,false,Default
123,skill_set_not_acquired,h0133s5_figure,h0133s5,h0133_ag,144,h0133s5_SD,Normal,h0133s5_UIOffset,5,5,7,O1,O2,O4,h0133s5,true,true,false,true,false,Default
124,skill_set_not_acquired,h0136s3_figure,h0136s3,h0136_ag,136,h0136s3_SD,Normal,h0136s3_UIOffset,3,3,8,O1,O2,O4,h0136s3,false,false,false,false,false,Default
125,skill_set_not_acquired,h0136s4_figure,h0136s4,h0136_ag,136,h0136s4_SD,Normal,h0136s4_UIOffset,4,4,8,O1,O2,O4,h0136s4,true,true,true,false,false,Default
126,skill_set_not_acquired,h0136s5_figure,h0136s5,h0136_ag,136,h0136s5_SD,Normal,h0136s5_UIOffset,5,5,8,O1,O2,O4,h0136s5,true,true,true,true,true,Default
127,skill_set_not_acquired,h0048s3_figure,h0048s3,h0048_ag,48,h0048s3_SD,Normal,h0048s3_UIOffset,3,3,10,O1,O2,O4,h0048s3,false,false,false,false,false,Default
128,skill_set_not_acquired,h0048s4_figure,h0048s4,h0048_ag,48,h0048s4_SD,Normal,h0048s4_UIOffset,4,4,10,O1,O2,O4,h0048s4,true,true,false,true,false,Default
129,skill_set_not_acquired,h0048s5_figure,h0048s5,h0048_ag,48,h0048s5_SD,Normal,h0048s5_UIOffset,5,5,10,O1,O2,O4,h0048s5,true,false,false,false,true,Default
130,skill_set_not_acquired,h0162s5_figure,h0162s5,h0162_ag,138,h0162s5_SD,Normal,h0162s5_UIOffset,5,5,6,O1,O2,O4,h0162s5,false,true,true,false,false,Default
131,skill_set_not_acquired,h0163s3_figure,h0163s3,h0163_ag,139,h0163s3_SD,Normal,h0163s3_UIOffset,3,3,8,O1,O2,O4,h0163s3,false,false,false,false,false,Default
132,skill_set_not_acquired,h0163s4_figure,h0163s4,h0163_ag,139,h0163s4_SD,Normal,h0163s4_UIOffset,4,4,8,O1,O2,O4,h0163s4,false,true,true,true,false,Default
133,skill_set_not_acquired,h0163s5_figure,h0163s5,h0163_ag,139,h0163s5_SD,Normal,h0163s5_UIOffset,5,5,8,O1,O2,O4,h0163s5,true,true,false,true,false,Default
134,skill_set_not_acquired,h0164s5_figure,h0164s5,h0164_ag,140,h0164s5_SD,Normal,h0164s5_UIOffset,5,5,10,O1,O2,O3A,h0164s5,false,false,false,false,false,Default
135,skill_set_not_acquired,t0049s3_figure,t0049s3,t0049_ag,49,t0049s3_SD,Normal,t0049s3_UIOffset,3,3,10,O1,O2,O4,t0049s3,false,false,false,false,false,Default
136,skill_set_not_acquired,t0049s4_figure,t0049s4,t0049_ag,49,t0049s4_SD,Normal,t0049s4_UIOffset,4,4,10,O1,O2,O4,t0049s4,false,true,false,false,true,Default
137,skill_set_not_acquired,t0049s5_figure,t0049s5,t0049_ag,49,t0049s5_SD,Normal,t0049s5_UIOffset,5,5,10,O1,O2,O4,t0049s5,false,true,false,true,false,Default
138,skill_set_not_acquired,h0043s3_figure,h0043s3,h0043_ag,43,h0043s3_SD,Normal,h0043s3_UIOffset,3,3,8,O1,O2,O4,h0043s3,false,false,false,false,false,Default
139,skill_set_not_acquired,h0043s4_figure,h0043s4,h0043_ag,43,h0043s4_SD,Normal,h0043s4_UIOffset,4,4,8,O1,O2,O4,h0043s4,true,true,false,false,true,Default
140,skill_set_not_acquired,h0043s5_figure,h0043s5,h0043_ag,43,h0043s5_SD,Normal,h0043s5_UIOffset,5,5,8,O1,O2,O4,h0043s5,true,true,true,false,true,Default
141,skill_set_not_acquired,h0150s3_figure,h0150s3,h0150_ag,50,h0150s3_SD,Normal,h0150s3_UIOffset,3,3,8,O1,O2,O4,h0150s3,false,false,false,false,false,Default
142,skill_set_not_acquired,h0150s4_figure,h0150s4,h0150_ag,50,h0150s4_SD,Normal,h0150s4_UIOffset,4,4,8,O1,O2,O4,h0150s4,false,false,false,false,true,Default
143,skill_set_not_acquired,h0150s5_figure,h0150s5,h0150_ag,50,h0150s5_SD,Normal,h0150s5_UIOffset,5,5,8,O1,O2,O4,h0150s5,false,true,false,true,false,Default
144,skill_set_not_acquired,h0151s3_figure,h0151s3,h0151_ag,51,h0151s3_SD,Normal,h0151s3_UIOffset,3,3,8,O1,O2,O4,h0151s3,false,false,false,false,false,Default
145,skill_set_not_acquired,h0151s4_figure,h0151s4,h0151_ag,51,h0151s4_SD,Normal,h0151s4_UIOffset,4,4,8,O1,O2,O4,h0151s4,true,true,false,true,false,Default
146,skill_set_not_acquired,h0151s5_figure,h0151s5,h0151_ag,51,h0151s5_SD,Normal,h0151s5_UIOffset,5,5,8,O1,O2,O4,h0151s5,true,true,true,false,false,Default
147,skill_set_not_acquired,t0153s3_figure,t0153s3,t0153_ag,53,t0153s3_SD,Normal,t0153s3_UIOffset,3,3,8,O1,O2,O4,t0153s3,false,false,false,false,false,Default
148,skill_set_not_acquired,t0153s4_figure,t0153s4,t0153_ag,53,t0153s4_SD,Normal,t0153s4_UIOffset,4,4,8,O1,O2,O4,t0153s4,true,true,true,false,false,Default
149,skill_set_not_acquired,t0153s5_figure,t0153s5,t0153_ag,53,t0153s5_SD,Normal,t0153s5_UIOffset,5,5,8,O1,O2,O4,t0153s5,true,true,false,false,true,Default
150,skill_set_not_acquired,h0154s3_figure,h0154s3,h0154_ag,54,h0154s3_SD,Normal,h0154s3_UIOffset,3,3,8,O1,O2,O4,h0154s3,false,false,false,false,false,Default
151,skill_set_not_acquired,h0154s4_figure,h0154s4,h0154_ag,54,h0154s4_SD,Normal,h0154s4_UIOffset,4,4,8,O1,O2,O4,h0154s4,true,true,false,true,false,Default
152,skill_set_not_acquired,h0154s5_figure,h0154s5,h0154_ag,54,h0154s5_SD,Normal,h0154s5_UIOffset,5,5,8,O1,O2,O4,h0154s5,true,true,false,true,false,Default
153,skill_set_not_acquired,t0156s3_figure,t0156s3,t0156_ag,156,t0156s3_SD,Normal,t0156s3_UIOffset,3,3,8,O1,O2,O4,t0156s3,false,false,false,false,false,Default
154,skill_set_not_acquired,t0156s4_figure,t0156s4,t0156_ag,156,t0156s4_SD,Normal,t0156s4_UIOffset,4,4,8,O1,O2,O4,t0156s4,false,true,false,true,false,Default
155,skill_set_not_acquired,t0156s5_figure,t0156s5,t0156_ag,156,t0156s5_SD,Normal,t0156s5_UIOffset,5,5,8,O1,O2,O4,t0156s5,false,true,true,false,false,Default
156,skill_set_not_acquired,t0158s3_figure,t0158s3,t0158_ag,158,t0158s3_SD,Normal,t0158s3_UIOffset,3,3,10,O1,O2,O4,t0158s3,false,false,false,false,false,Default
157,skill_set_not_acquired,t0158s4_figure,t0158s4,t0158_ag,158,t0158s4_SD,Normal,t0158s4_UIOffset,4,4,10,O1,O2,O4,t0158s4,true,false,false,true,false,Default
158,skill_set_not_acquired,t0158s5_figure,t0158s5,t0158_ag,158,t0158s5_SD,Normal,t0158s5_UIOffset,5,5,10,O1,O2,O4,t0158s5,true,false,true,false,true,Default
159,skill_set_not_acquired,h0174s5_figure,h0174s5,h0174_ag,74,h0174s5_SD,Normal,h0174s5_UIOffset,5,5,10,O1,O2,O3L,h0174s5,false,false,false,false,false,Default
160,skill_set_not_acquired,h0175s5_figure,h0175s5,h0175_ag,75,h0175s5_SD,Normal,h0175s5_UIOffset,5,5,8,O1,O3I,O6,h0175s5,false,false,false,false,false,Default
161,skill_set_not_acquired,h0176s5_figure,h0176s5,h0176_ag,76,h0176s5_SD,Normal,h0176s5_UIOffset,5,5,10,O1,O2,O3L,h0176s5,false,false,false,false,false,Default
162,skill_set_not_acquired,h0177s5_figure,h0177s5,h0177_ag,77,h0177s5_SD,Normal,h0177s5_UIOffset,5,5,8,O1,O3L,O4L,h0177s5,false,false,false,false,false,Default
163,skill_set_not_acquired,h0159s3_figure,h0159s3,h0159_ag,59,h0159s3_SD,Normal,h0159s3_UIOffset,3,3,8,O1,O2,O4,h0159s3,false,false,false,false,false,Default
164,skill_set_not_acquired,h0159s4_figure,h0159s4,h0159_ag,59,h0159s4_SD,Normal,h0159s4_UIOffset,4,4,8,O1,O2,O4,h0159s4,true,true,false,false,true,Default
165,skill_set_not_acquired,h0159s5_figure,h0159s5,h0159_ag,59,h0159s5_SD,Normal,h0159s5_UIOffset,5,5,8,O1,O2,O4,h0159s5,true,true,false,true,false,Default
166,skill_set_not_acquired,r0160s3_figure,r0160s3,r0160_ag,60,r0160s3_SD,Normal,r0160s3_UIOffset,3,3,10,O1,O2,O4,r0160s3,false,false,false,false,false,Default
167,skill_set_not_acquired,r0160s4_figure,r0160s4,r0160_ag,60,r0160s4_SD,Normal,r0160s4_UIOffset,4,4,10,O1,O2,O4,r0160s4,true,true,true,false,false,Default
168,skill_set_not_acquired,r0160s5_figure,r0160s5,r0160_ag,60,r0160s5_SD,Normal,r0160s5_UIOffset,5,5,10,O1,O2,O4,r0160s5,true,true,false,true,false,Default
169,skill_set_not_acquired,h0152s3_figure,h0152s3,h0152_ag,52,h0152s3_SD,Normal,h0152s3_UIOffset,3,3,8,O1,O2,O4,h0152s3,false,false,false,false,false,Default
170,skill_set_not_acquired,h0152s4_figure,h0152s4,h0152_ag,52,h0152s4_SD,Normal,h0152s4_UIOffset,4,4,8,O1,O2,O4,h0152s4,true,true,false,true,false,Default
171,skill_set_not_acquired,h0152s5_figure,h0152s5,h0152_ag,52,h0152s5_SD,Normal,h0152s5_UIOffset,5,5,8,O1,O2,O4,h0152s5,true,true,false,true,false,Default
172,skill_set_not_acquired,h0161s3_figure,h0161s3,h0161_ag,61,h0161s3_SD,Normal,h0161s3_UIOffset,3,3,8,O1,O2,O4,h0161s3,false,false,false,false,false,Default
173,skill_set_not_acquired,h0161s4_figure,h0161s4,h0161_ag,61,h0161s4_SD,Normal,h0161s4_UIOffset,4,4,8,O1,O2,O4,h0161s4,true,true,false,false,true,Default
174,skill_set_not_acquired,h0161s5_figure,h0161s5,h0161_ag,61,h0161s5_SD,Normal,h0161s5_UIOffset,5,5,8,O1,O2,O4,h0161s5,true,true,false,false,false,Default
175,skill_set_not_acquired,t0155s3_figure,t0155s3,t0155_ag,155,t0155s3_SD,Normal,t0155s3_UIOffset,3,3,8,O1,O2,O4,t0155s3,false,false,false,false,false,Default
176,skill_set_not_acquired,t0155s4_figure,t0155s4,t0155_ag,155,t0155s4_SD,Normal,t0155s4_UIOffset,4,4,8,O1,O2,O4,t0155s4,true,false,false,true,false,Default
177,skill_set_not_acquired,t0155s5_figure,t0155s5,t0155_ag,155,t0155s5_SD,Normal,t0155s5_UIOffset,5,5,8,O1,O2,O4,t0155s5,true,true,false,false,true,Default
178,skill_set_not_acquired,t0180s3_figure,t0180s3,t0180_ag,3180,t0180s3_SD,Normal,t0180s3_UIOffset,3,3,8,O1,O2,O4,t0180s3,false,false,false,false,false,Default
179,skill_set_not_acquired,t0180s4_figure,t0180s4,t0180_ag,3180,t0180s4_SD,Normal,t0180s4_UIOffset,4,4,8,O1,O2,O4,t0180s4,true,false,true,false,true,Default
180,skill_set_not_acquired,t0180s5_figure,t0180s5,t0180_ag,3180,t0180s5_SD,Normal,t0180s5_UIOffset,5,5,8,O1,O2,O4,t0180s5,true,false,false,true,true,Default
181,skill_set_not_acquired,h0157s3_figure,h0157s3,h0157_ag,157,h0157s3_SD,Normal,h0157s3_UIOffset,3,3,8,O1,O2,O4,h0157s3,false,false,false,false,false,Default
182,skill_set_not_acquired,h0157s4_figure,h0157s4,h0157_ag,157,h0157s4_SD,Normal,h0157s4_UIOffset,4,4,8,O1,O2,O4,h0157s4,false,true,false,false,true,Default
183,skill_set_not_acquired,h0157s5_figure,h0157s5,h0157_ag,157,h0157s5_SD,Normal,h0157s5_UIOffset,5,5,8,O1,O2,O4,h0157s5,true,true,true,false,true,Default
184,skill_set_not_acquired,h0183s3_figure,h0183s3,h0183_ag,3183,h0183s3_SD,Normal,h0183s3_UIOffset,3,3,10,O1,O2,O4,h0183s3,false,false,false,false,false,Default
185,skill_set_not_acquired,h0183s4_figure,h0183s4,h0183_ag,3183,h0183s4_SD,Normal,h0183s4_UIOffset,4,4,10,O1,O2,O4,h0183s4,true,true,false,true,false,Default
186,skill_set_not_acquired,h0183s5_figure,h0183s5,h0183_ag,3183,h0183s5_SD,Normal,h0183s5_UIOffset,5,5,10,O1,O2,O4,h0183s5,true,true,false,false,true,Default
187,skill_set_not_acquired,t0187s3_figure,t0187s3,t0187_ag,3187,t0187s3_SD,Normal,t0187s3_UIOffset,3,3,10,O1,O2,O4,t0187s3,false,false,false,false,false,Default
188,skill_set_not_acquired,t0187s4_figure,t0187s4,t0187_ag,3187,t0187s4_SD,Normal,t0187s4_UIOffset,4,4,10,O1,O2,O4,t0187s4,false,true,true,false,true,Default
189,skill_set_not_acquired,t0187s5_figure,t0187s5,t0187_ag,3187,t0187s5_SD,Normal,t0187s5_UIOffset,5,5,10,O1,O2,O4,t0187s5,true,true,false,true,false,Default
190,skill_set_not_acquired,t0182s3_figure,t0182s3,t0182_ag,3182,t0182s3_SD,Normal,t0182s3_UIOffset,3,3,8,O1,O2,O4,t0182s3,false,false,false,false,false,Default
191,skill_set_not_acquired,t0182s4_figure,t0182s4,t0182_ag,3182,t0182s4_SD,Normal,t0182s4_UIOffset,4,4,8,O1,O2,O4,t0182s4,true,false,false,true,true,Default
192,skill_set_not_acquired,t0182s5_figure,t0182s5,t0182_ag,3182,t0182s5_SD,Normal,t0182s5_UIOffset,5,5,8,O1,O2,O4,t0182s5,true,false,true,true,true,Default
193,skill_set_not_acquired,t0184s3_figure,t0184s3,t0184_ag,3184,t0184s3_SD,Normal,t0184s3_UIOffset,3,3,10,O1,O2,O4,t0184s3,false,false,false,false,false,Default
194,skill_set_not_acquired,t0184s4_figure,t0184s4,t0184_ag,3184,t0184s4_SD,Normal,t0184s4_UIOffset,4,4,10,O1,O2,O4,t0184s4,false,false,true,false,false,Default
195,skill_set_not_acquired,t0184s5_figure,t0184s5,t0184_ag,3184,t0184s5_SD,Normal,t0184s5_UIOffset,5,5,10,O1,O2,O4,t0184s5,true,true,true,false,true,Default
