
##### Table #####,AbilityDrop
groupId,abilityId,type,weight
6129,limit,event71,1,true,-1,-1,【騙徒的祈願之路】獲得商人不同的情報3個,-1,-1,gd_getinfo,,Item,305 (巨型魂能),10,-1,FlagCondition,-1
6130,limit,event71,1,true,-1,-1,【騙徒的祈願之路】在猜數字遊戲中獲得勝利 1次,-1,-1,gd_7shi_wingamble,,Item,505 (魂光粉塵),25,-1,FlagCondition,-1
6131,limit,event71,1,true,-1,-1,【騙徒的祈願之路】獲得占卜大師的項鍊,1,-1,ex_tanabata_4,,FreeGem,,100,-1,OwnExpItem,-1
6132,limit,event71,1,true,-1,-1,【騙徒的祈願之路】幫助鴨貍趴趴1次,-1,-1,gd_7shi_helppapa,,Item,305 (巨型魂能),10,-1,FlagCondition,-1
6134,account,achievement,839,true,50,99,【巴爾札克的遺產】獲得血紅色的月亮,1,-1,1y_redmoon_note,6085 (完成【決戰鬥獸之巔】系列任務),Coin,,20000,-1,OwnExpItem,-1
##### Table #####,MonsterRank
id,skillLv1,skillLv2,speciality1,speciality2,speciality3
String,Integer,Integer,Boolean,Boolean,Boolean
##### Data #####
1,1,-1,false,false,false
2,2,-1,false,false,false
3,2,-1,true,false,false
4,3,-1,true,false,false
5,3,1,true,false,false
6,3,2,true,false,false
7,3,2,true,true,false
8,4,2,true,true,false
9,4,3,true,true,false
10,5,3,true,true,false
11,5,4,true,true,false
12,5,5,true,true,false
##### Table #####,MonsterSkill
id,skillId,skillLv,skillrank,skillKeyName,skillKeyDescription,iconKey
String,String,Integer,Float,String,String,String
##### Data #####
1,1,1,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
2,1,2,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
3,1,3,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
4,1,4,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
5,1,5,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
6,1,6,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
7,1,7,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
8,1,8,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
9,1,9,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
10,1,10,-1,skill_name_001 (弱化),skill_description_001 (把敵人變成軟腳蝦！執行有弱化需求的任務時，可以獲得獎勵。),nerf_damage_small
11,2,1,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
12,2,2,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
13,2,3,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
14,2,4,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
15,2,5,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
16,2,6,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
17,2,7,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
18,2,8,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
19,2,9,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
20,2,10,-1,skill_name_002 (撕裂),skill_description_002 (聰明人就知道要打受傷的地方。執行有撕裂需求的任務時，可以獲得獎勵。),tearing
21,3,1,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
22,3,2,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
23,3,3,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
24,3,4,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
25,3,5,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
26,3,6,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
27,3,7,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
28,3,8,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
29,3,9,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
30,3,10,-1,skill_name_003 (靈巧),skill_description_003 (你想打我嗎？可以再瞄準一點。執行有靈巧需求的任務時，可以獲得獎勵。),dexterity
31,4,1,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
32,4,2,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
33,4,3,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
34,4,4,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
35,4,5,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
36,4,6,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
37,4,7,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
38,4,8,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
39,4,9,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
40,4,10,-1,skill_name_004 (再生),skill_description_004 (源源不絕的精力。執行有再生需求的任務時，可以獲得獎勵。),regeneration
41,5,1,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
42,5,2,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
43,5,3,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
44,5,4,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
45,5,5,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
46,5,6,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
47,5,7,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
48,5,8,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
49,5,9,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
50,5,10,-1,skill_name_005 (搬運),skill_description_005 (搬呀搬過山喲！執行材料收集、糧食儲備任務時，可以獲得獎勵。),carry
51,6,1,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
52,6,2,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
53,6,3,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
54,6,4,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
55,6,5,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
56,6,6,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
57,6,7,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
58,6,8,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
59,6,9,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
60,6,10,-1,skill_name_006 (搜索),skill_description_006 (連一片葉子都別放過。執行材料收集、糧食儲備任務時，可以獲得獎勵。),search
61,7,1,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
62,7,2,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
63,7,3,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
64,7,4,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
65,7,5,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
66,7,6,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
67,7,7,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
68,7,8,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
69,7,9,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
70,7,10,-1,skill_name_007 (毒擊),skill_description_007 (反正能獲勝就好。執行有毒擊需求的任務時，可以獲得獎勵。),poison
71,8,1,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
72,8,2,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
73,8,3,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
74,8,4,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
75,8,5,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
76,8,6,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
77,8,7,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
78,8,8,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
79,8,9,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
80,8,10,-1,skill_name_008 (暈眩),skill_description_008 (站都站不穩了吧～執行有暈眩需求的任務時，可以獲得獎勵。),stun
81,9,1,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
82,9,2,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
83,9,3,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
84,9,4,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
85,9,5,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
86,9,6,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
87,9,7,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
88,9,8,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
89,9,9,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
90,9,10,-1,skill_name_009 (嘲諷),skill_description_009 (有種就打我啊！執行有嘲諷需求的任務時，可以獲得獎勵。),taunt
##### Table #####,MonsterSpeciality
id,category,specialityKeyName,specialityKeyDescription,iconKey,param1,param2,param3,param4,gemConversion,maxGem,releaseValueConversion,maxreleaseValue,chance1,chance2,chance3,chance4,chance5,chance6,chance7,chance8,chance9,chance10,chance11,chance12
String,enum:SpecialCategory,String,String,String,String,String,String,enum:GiveType,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer,Integer
##### Data #####
1,RewardUp,speciality_name_001 (忠誠Ⅰ),speciality_description_001 (此野獸完成任務時獲得的經驗值提升10%。),speciality_monsterexp_1,Personal,Percent,1000,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
2,RewardUp,speciality_name_002 (集結向心力Ⅰ),speciality_description_002 (使所有野獸完成任務時所獲得的經驗值提升5%。),speciality_monsterexp_1,Team,Percent,500,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
3,RewardUp,speciality_name_003 (搜索高手Ⅰ),speciality_description_003 (使完成任務後獲得的建築材料提升10%。),speciality_resource_1,Normal,Percent,1000,ExploreItem,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
4,RewardUp,speciality_name_004 (學習迅速Ⅰ),speciality_description_004 (使完成任務後獲得的冒險經驗提升5%。),speciality_homelandexp_1,,Percent,500,HomeExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
5,MissionTime,speciality_name_005 (飛毛腿Ⅰ),speciality_description_005 (任務時間減少10%。),speciality_time_1,,Percent,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
6,MissionRate,speciality_name_006 (經驗豐富Ⅰ),speciality_description_006 (任務成功率增加5%。),speciality_success_1,,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
7,HeroType,speciality_name_007 (依存前線Ⅰ),speciality_description_007 (與金位英雄一同執行任務時提升任務成功率5%。),speciality_hero_1,Gold,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
8,HeroType,speciality_name_008 (依存中鋒Ⅰ),speciality_description_008 (與黑位英雄一同執行任務時提升任務成功率5%。),speciality_hero_1,Black,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
9,HeroType,speciality_name_009 (依存後衛Ⅰ),speciality_description_009 (與白位英雄一同執行任務時提升任務成功率5%。),speciality_hero_1,White,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
10,RaceType,speciality_name_010 (前線小隊Ⅰ),speciality_description_010 (與金類野獸一同執行任務時提升任務成功率5%。),speciality_beast_1,Gold,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
11,RaceType,speciality_name_011 (中鋒小隊Ⅰ),speciality_description_011 (與黑類野獸一同執行任務時提升任務成功率5%。),speciality_beast_1,Black,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
12,RaceType,speciality_name_012 (後衛小隊Ⅰ),speciality_description_012 (與白類野獸一同執行任務時提升任務成功率5%。),speciality_beast_1,White,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
13,Environment,speciality_name_013 (晴空草原Ⅰ),speciality_description_013 (在晴空草原執行任務時提升任務成功率5%。),speciality_region_1,Prairie,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
14,Environment,speciality_name_014 (圖騰塔夫Ⅰ),speciality_description_014 (在圖騰塔夫執行任務時提升任務成功率5%。),speciality_region_1,Totemtaff,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
15,Environment,speciality_name_015 (啼林谷Ⅰ),speciality_description_015 (在啼林谷執行任務時提升任務成功率5%。),speciality_region_1,Valley,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
16,Environment,speciality_name_016 (亞特拉斯Ⅰ),speciality_description_016 (在亞特拉斯執行任務時提升任務成功率5%。),speciality_region_1,Altlas,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
17,Environment,speciality_name_017 (楓湖畔Ⅰ),speciality_description_017 (在楓湖畔執行任務時提升任務成功率5%。),speciality_region_1,Lake,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
18,Environment,speciality_name_018 (彭列瓦Ⅰ),speciality_description_018 (在彭列瓦執行任務時提升任務成功率5%。),speciality_region_1,Desert,,500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
19,RewardUp,speciality_name_019 (忠誠Ⅱ),speciality_description_019 (此野獸完成任務時獲得的經驗值提升20%。),speciality_monsterexp_2,Personal,Percent,2000,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
20,RewardUp,speciality_name_020 (集結向心力Ⅱ),speciality_description_020 (使所有野獸完成任務時所獲得的經驗值提升10%。),speciality_monsterexp_2,Team,Percent,1000,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
21,RewardUp,speciality_name_021 (搜索高手Ⅱ),speciality_description_021 (使完成任務後獲得的建築材料提升20%。),speciality_resource_2,Normal,Percent,2000,ExploreItem,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
22,RewardUp,speciality_name_022 (學習迅速Ⅱ),speciality_description_022 (使完成任務後獲得的冒險經驗提升10%。),speciality_homelandexp_2,,Percent,1000,HomeExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
23,MissionTime,speciality_name_023 (飛毛腿Ⅱ),speciality_description_023 (任務時間減少15%。),speciality_time_2,,Percent,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
24,MissionRate,speciality_name_024 (經驗豐富Ⅱ),speciality_description_024 (任務成功率增加10%。),speciality_success_2,,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
25,HeroType,speciality_name_025 (依存前線Ⅱ),speciality_description_025 (與金位英雄一同執行任務時提升任務成功率10%。),speciality_hero_2,Gold,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
26,HeroType,speciality_name_026 (依存中鋒Ⅱ),speciality_description_026 (與黑位英雄一同執行任務時提升任務成功率10%。),speciality_hero_2,Black,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
27,HeroType,speciality_name_027 (依存後衛Ⅱ),speciality_description_027 (與白位英雄一同執行任務時提升任務成功率10%。),speciality_hero_2,White,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
28,RaceType,speciality_name_028 (前線小隊Ⅱ),speciality_description_028 (與金類野獸一同執行任務時提升任務成功率10%。),speciality_beast_2,Gold,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
29,RaceType,speciality_name_029 (中鋒小隊Ⅱ),speciality_description_029 (與黑類野獸一同執行任務時提升任務成功率10%。),speciality_beast_2,Black,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
30,RaceType,speciality_name_030 (後衛小隊Ⅱ),speciality_description_030 (與白類野獸一同執行任務時提升任務成功率10%。),speciality_beast_2,White,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
31,Environment,speciality_name_031 (晴空草原Ⅱ),speciality_description_031 (在晴空草原執行任務時提升任務成功率10%。),speciality_region_2,Prairie,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
32,Environment,speciality_name_032 (圖騰塔夫Ⅱ),speciality_description_032 (在圖騰塔夫執行任務時提升任務成功率10%。),speciality_region_2,Totemtaff,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
33,Environment,speciality_name_033 (啼林谷Ⅱ),speciality_description_033 (在啼林谷執行任務時提升任務成功率10%。),speciality_region_2,Valley,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
34,Environment,speciality_name_034 (亞特拉斯Ⅱ),speciality_description_034 (在亞特拉斯執行任務時提升任務成功率10%。),speciality_region_2,Altlas,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
35,Environment,speciality_name_035 (楓湖畔Ⅱ),speciality_description_035 (在楓湖畔執行任務時提升任務成功率10%。),speciality_region_2,Lake,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
36,Environment,speciality_name_036 (彭列瓦Ⅱ),speciality_description_036 (在彭列瓦執行任務時提升任務成功率10%。),speciality_region_2,Desert,,1000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
37,RewardUp,speciality_name_037 (忠誠Ⅲ),speciality_description_037 (此野獸完成任務時獲得的經驗值提升30%。),speciality_monsterexp_3,Personal,Percent,3000,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
38,RewardUp,speciality_name_038 (集結向心力Ⅲ),speciality_description_038 (使所有野獸完成任務時所獲得的經驗值提升15%。),speciality_monsterexp_3,Team,Percent,1500,MonsterExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
39,RewardUp,speciality_name_039 (搜索高手),speciality_description_039 (使完成任務後獲得的建築材料提升50%。),speciality_resource_3,Normal,Percent,5000,ExploreItem,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
40,RewardUp,speciality_name_040 (學習迅速Ⅲ),speciality_description_040 (使完成任務後獲得的冒險經驗提升15%。),speciality_homelandexp_3,,Percent,1500,HomeExp,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
41,MissionTime,speciality_name_041 (飛毛腿Ⅲ),speciality_description_041 (任務時間減少20%。),speciality_time_3,,Percent,2000,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
42,MissionRate,speciality_name_042 (經驗豐富Ⅲ),speciality_description_042 (任務成功率增加15%。),speciality_success_3,,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
43,HeroType,speciality_name_043 (依存前線Ⅲ),speciality_description_043 (與金位英雄一同執行任務時提升任務成功率15%。),speciality_hero_3,Gold,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
44,HeroType,speciality_name_044 (依存中鋒Ⅲ),speciality_description_044 (與黑位英雄一同執行任務時提升任務成功率15%。),speciality_hero_3,Black,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
45,HeroType,speciality_name_045 (依存後衛Ⅲ),speciality_description_045 (與白位英雄一同執行任務時提升任務成功率15%。),speciality_hero_3,White,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
46,RaceType,speciality_name_046 (前線小隊Ⅲ),speciality_description_046 (與金類野獸一同執行任務時提升任務成功率15%。),speciality_beast_3,Gold,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
47,RaceType,speciality_name_047 (中鋒小隊Ⅲ),speciality_description_047 (與黑類野獸一同執行任務時提升任務成功率15%。),speciality_beast_3,Black,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
48,RaceType,speciality_name_048 (後衛小隊Ⅲ),speciality_description_048 (與白類野獸一同執行任務時提升任務成功率15%。),speciality_beast_3,White,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
49,Environment,speciality_name_049 (晴空草原Ⅲ),speciality_description_049 (在晴空草原執行任務時提升任務成功率15%。),speciality_region_3,Prairie,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
50,Environment,speciality_name_050 (圖騰塔夫Ⅲ),speciality_description_050 (在圖騰塔夫執行任務時提升任務成功率15%。),speciality_region_3,Totemtaff,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
51,Environment,speciality_name_051 (啼林谷Ⅲ),speciality_description_051 (在啼林谷執行任務時提升任務成功率15%。),speciality_region_3,Valley,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
52,Environment,speciality_name_052 (亞特拉斯Ⅲ),speciality_description_052 (在亞特拉斯執行任務時提升任務成功率15%。),speciality_region_3,Altlas,,1500,-1,5,1000,10,1000,500,1000,1500,2000,3000,4000,5000,6000,7000,8000,9000,10000
